,Date/Time,Lat,Lon,Base,hour,dayofweek,month,db_clusters
16027,2014-04-21 09:18:00,40.7245,-73.9943,B02682,09,Monday,April,0
16028,2014-04-21 09:18:00,40.7744,-73.9041,B02682,09,Monday,April,-1
16029,2014-04-21 09:18:00,40.6857,-73.8571,B02682,09,Monday,April,-1
16030,2014-04-21 09:20:00,40.744,-73.9842,B02682,09,Monday,April,0
16031,2014-04-21 09:20:00,40.744,-73.9842,B02682,09,Monday,April,0
16032,2014-04-21 09:20:00,40.7577,-73.9615,B02682,09,Monday,April,0
16033,2014-04-21 09:20:00,40.7663,-73.9564,B02682,09,Monday,April,0
16034,2014-04-21 09:20:00,40.7724,-73.9608,B02682,09,Monday,April,0
16035,2014-04-21 09:21:00,40.7143,-73.988,B02682,09,Monday,April,0
16036,2014-04-21 09:21:00,40.7112,-74.0107,B02682,09,Monday,April,0
16037,2014-04-21 09:21:00,40.6957,-74.1785,B02682,09,Monday,April,7
16038,2014-04-21 09:21:00,40.6957,-74.1785,B02682,09,Monday,April,7
16039,2014-04-21 09:22:00,40.7249,-73.9972,B02682,09,Monday,April,0
16040,2014-04-21 09:23:00,40.7258,-73.9899,B02682,09,Monday,April,0
16041,2014-04-21 09:24:00,40.7271,-73.9914,B02682,09,Monday,April,0
16042,2014-04-21 09:24:00,40.7344,-73.9986,B02682,09,Monday,April,0
16043,2014-04-21 09:25:00,40.6979,-73.9715,B02682,09,Monday,April,9
16044,2014-04-21 09:26:00,40.774,-73.8724,B02682,09,Monday,April,1
16045,2014-04-21 09:26:00,40.7449,-73.988,B02682,09,Monday,April,0
16046,2014-04-21 09:26:00,40.6898,-73.9765,B02682,09,Monday,April,9
16047,2014-04-21 09:26:00,40.784,-73.8258,B02682,09,Monday,April,-1
16048,2014-04-21 09:27:00,40.7484,-73.975,B02682,09,Monday,April,0
16049,2014-04-21 09:27:00,40.7294,-73.8597,B02682,09,Monday,April,-1
16050,2014-04-21 09:27:00,40.7262,-74.009,B02682,09,Monday,April,0
16051,2014-04-21 09:27:00,40.7805,-73.9557,B02682,09,Monday,April,0
16052,2014-04-21 09:29:00,40.7744,-73.9532,B02682,09,Monday,April,0
16053,2014-04-21 09:30:00,40.7526,-73.9747,B02682,09,Monday,April,0
16054,2014-04-21 09:30:00,40.6918,-73.9873,B02682,09,Monday,April,2
16055,2014-04-21 09:30:00,40.7408,-73.9765,B02682,09,Monday,April,0
16056,2014-04-21 09:30:00,40.7235,-74.0006,B02682,09,Monday,April,0
16057,2014-04-21 09:30:00,40.647,-73.9751,B02682,09,Monday,April,-1
16058,2014-04-21 09:31:00,40.6192,-74.0328,B02682,09,Monday,April,-1
16059,2014-04-21 09:31:00,40.8159,-73.9529,B02682,09,Monday,April,-1
16060,2014-04-21 09:32:00,40.7229,-73.9556,B02682,09,Monday,April,5
16061,2014-04-21 09:32:00,40.7561,-73.9925,B02682,09,Monday,April,0
16062,2014-04-21 09:33:00,40.7474,-73.9918,B02682,09,Monday,April,0
16063,2014-04-21 09:33:00,40.744,-73.9859,B02682,09,Monday,April,0
16064,2014-04-21 09:33:00,41.0319,-73.773,B02682,09,Monday,April,-1
16065,2014-04-21 09:34:00,40.7417,-73.9958,B02682,09,Monday,April,0
16066,2014-04-21 09:34:00,40.6998,-73.9806,B02682,09,Monday,April,2
16067,2014-04-21 09:35:00,40.7551,-73.9635,B02682,09,Monday,April,0
16068,2014-04-21 09:35:00,40.7778,-73.9457,B02682,09,Monday,April,0
16069,2014-04-21 09:35:00,40.718,-74.0148,B02682,09,Monday,April,0
16070,2014-04-21 09:36:00,40.7159,-74.017,B02682,09,Monday,April,0
16071,2014-04-21 09:36:00,40.771,-73.866,B02682,09,Monday,April,1
16072,2014-04-21 09:37:00,40.7598,-73.9606,B02682,09,Monday,April,0
16073,2014-04-21 09:37:00,40.7479,-74.0046,B02682,09,Monday,April,0
16074,2014-04-21 09:38:00,40.7195,-73.9866,B02682,09,Monday,April,0
16075,2014-04-21 09:38:00,40.7707,-73.9628,B02682,09,Monday,April,0
16076,2014-04-21 09:38:00,40.7779,-73.9619,B02682,09,Monday,April,0
16077,2014-04-21 09:38:00,40.7578,-73.9794,B02682,09,Monday,April,0
16078,2014-04-21 09:39:00,40.7034,-73.9896,B02682,09,Monday,April,2
16079,2014-04-21 09:39:00,40.7192,-73.911,B02682,09,Monday,April,-1
16080,2014-04-21 09:39:00,40.6514,-73.9729,B02682,09,Monday,April,-1
16081,2014-04-21 09:39:00,40.7472,-73.9732,B02682,09,Monday,April,0
16082,2014-04-21 09:39:00,40.7458,-73.9882,B02682,09,Monday,April,0
16083,2014-04-21 09:39:00,40.7203,-73.9962,B02682,09,Monday,April,0
16084,2014-04-21 09:39:00,40.7471,-73.9775,B02682,09,Monday,April,0
16085,2014-04-21 09:39:00,40.7741,-73.8724,B02682,09,Monday,April,1
16086,2014-04-21 09:39:00,40.6444,-73.7834,B02682,09,Monday,April,8
16087,2014-04-21 09:39:00,40.7256,-73.937,B02682,09,Monday,April,-1
16088,2014-04-21 09:40:00,40.7037,-73.9867,B02682,09,Monday,April,2
16089,2014-04-21 09:40:00,40.7476,-73.9941,B02682,09,Monday,April,0
16090,2014-04-21 09:40:00,40.7463,-73.9911,B02682,09,Monday,April,0
16091,2014-04-21 09:41:00,40.7685,-73.8624,B02682,09,Monday,April,1
16092,2014-04-21 09:41:00,40.7605,-73.9995,B02682,09,Monday,April,0
16093,2014-04-21 09:41:00,40.7527,-73.9699,B02682,09,Monday,April,0
16094,2014-04-21 09:41:00,40.7335,-73.992,B02682,09,Monday,April,0
16095,2014-04-21 09:41:00,40.7348,-74.1652,B02682,09,Monday,April,-1
16096,2014-04-21 09:41:00,40.767,-73.9698,B02682,09,Monday,April,0
16097,2014-04-21 09:41:00,40.7219,-74.0027,B02682,09,Monday,April,0
16098,2014-04-21 09:41:00,40.7435,-73.9726,B02682,09,Monday,April,0
16099,2014-04-21 09:41:00,40.7312,-73.9939,B02682,09,Monday,April,0
16100,2014-04-21 09:41:00,40.7779,-73.9779,B02682,09,Monday,April,0
16101,2014-04-21 09:41:00,40.7671,-73.9878,B02682,09,Monday,April,0
16102,2014-04-21 09:42:00,40.7701,-73.8364,B02682,09,Monday,April,-1
16103,2014-04-21 09:42:00,40.6688,-73.98,B02682,09,Monday,April,10
16104,2014-04-21 09:42:00,40.7232,-73.9953,B02682,09,Monday,April,0
16105,2014-04-21 09:42:00,40.7577,-73.9616,B02682,09,Monday,April,0
16106,2014-04-21 09:43:00,40.7367,-73.9868,B02682,09,Monday,April,0
16107,2014-04-21 09:43:00,40.7497,-73.9742,B02682,09,Monday,April,0
16108,2014-04-21 09:45:00,40.7178,-74.0142,B02682,09,Monday,April,0
16109,2014-04-21 09:45:00,40.7572,-73.978,B02682,09,Monday,April,0
16110,2014-04-21 09:45:00,40.7444,-73.9801,B02682,09,Monday,April,0
16111,2014-04-21 09:46:00,40.724,-74.0089,B02682,09,Monday,April,0
16112,2014-04-21 09:46:00,40.6809,-73.9755,B02682,09,Monday,April,9
16113,2014-04-21 09:46:00,40.7495,-73.9817,B02682,09,Monday,April,0
16114,2014-04-21 09:46:00,40.7702,-73.9818,B02682,09,Monday,April,0
16115,2014-04-21 09:47:00,40.7198,-74.0004,B02682,09,Monday,April,0
16116,2014-04-21 09:48:00,40.7233,-73.977,B02682,09,Monday,April,0
16117,2014-04-21 09:48:00,40.7233,-73.977,B02682,09,Monday,April,0
16118,2014-04-21 09:48:00,40.7048,-74.0091,B02682,09,Monday,April,0
16119,2014-04-21 09:48:00,40.7639,-73.9821,B02682,09,Monday,April,0
16120,2014-04-21 09:48:00,40.7476,-73.971,B02682,09,Monday,April,0
16121,2014-04-21 09:48:00,40.7203,-73.9873,B02682,09,Monday,April,0
16122,2014-04-21 09:49:00,40.768,-73.9567,B02682,09,Monday,April,0
16123,2014-04-21 09:49:00,40.7731,-73.8858,B02682,09,Monday,April,6
16124,2014-04-21 09:49:00,40.7277,-74.0461,B02682,09,Monday,April,-1
16125,2014-04-21 09:50:00,40.7605,-74.0028,B02682,09,Monday,April,0
16126,2014-04-21 09:50:00,40.7184,-73.999,B02682,09,Monday,April,0
16127,2014-04-21 09:50:00,40.7184,-73.999,B02682,09,Monday,April,0
16128,2014-04-21 09:50:00,40.7727,-73.9785,B02682,09,Monday,April,0
16129,2014-04-21 09:50:00,40.8293,-73.941,B02682,09,Monday,April,-1
16130,2014-04-21 09:50:00,40.7868,-73.9809,B02682,09,Monday,April,0
16131,2014-04-21 09:50:00,40.7684,-73.8624,B02682,09,Monday,April,1
16132,2014-04-21 09:50:00,40.7396,-73.9873,B02682,09,Monday,April,0
16133,2014-04-21 09:51:00,40.7473,-73.9549,B02682,09,Monday,April,3
16134,2014-04-21 09:51:00,40.784,-73.9815,B02682,09,Monday,April,0
16135,2014-04-21 09:51:00,40.7749,-73.9627,B02682,09,Monday,April,0
16136,2014-04-21 09:51:00,40.7554,-73.9865,B02682,09,Monday,April,0
16137,2014-04-21 09:52:00,40.7684,-73.9847,B02682,09,Monday,April,0
16138,2014-04-21 09:52:00,40.6878,-74.1819,B02682,09,Monday,April,7
16139,2014-04-21 09:52:00,40.7332,-74.0057,B02682,09,Monday,April,0
16140,2014-04-21 09:53:00,40.7708,-73.8658,B02682,09,Monday,April,1
16141,2014-04-21 09:53:00,40.7344,-73.9937,B02682,09,Monday,April,0
16142,2014-04-21 09:54:00,40.6877,-74.1815,B02682,09,Monday,April,7
16143,2014-04-21 09:54:00,40.707,-74.0123,B02682,09,Monday,April,0
16144,2014-04-21 09:54:00,40.7807,-73.9466,B02682,09,Monday,April,0
16145,2014-04-21 09:54:00,40.6533,-74.0026,B02682,09,Monday,April,-1
16146,2014-04-21 09:54:00,40.7176,-73.9905,B02682,09,Monday,April,0
16147,2014-04-21 09:54:00,40.7419,-73.9902,B02682,09,Monday,April,0
16148,2014-04-21 09:54:00,40.742,-74.0042,B02682,09,Monday,April,0
16149,2014-04-21 09:54:00,40.7298,-73.9808,B02682,09,Monday,April,0
16150,2014-04-21 09:55:00,40.807,-73.961,B02682,09,Monday,April,4
16151,2014-04-21 09:55:00,40.6939,-73.9936,B02682,09,Monday,April,2
16152,2014-04-21 09:55:00,40.7683,-73.8621,B02682,09,Monday,April,1
16153,2014-04-21 09:56:00,40.7581,-73.9812,B02682,09,Monday,April,0
16154,2014-04-21 09:56:00,40.7133,-73.8784,B02682,09,Monday,April,-1
16155,2014-04-21 09:56:00,40.7174,-73.8235,B02682,09,Monday,April,-1
16156,2014-04-21 09:56:00,40.8097,-73.944,B02682,09,Monday,April,-1
16157,2014-04-21 09:57:00,40.7199,-74.0058,B02682,09,Monday,April,0
16158,2014-04-21 09:57:00,40.7475,-74.0081,B02682,09,Monday,April,0
16159,2014-04-21 09:57:00,40.7348,-74.01,B02682,09,Monday,April,0
16160,2014-04-21 09:58:00,40.6735,-73.9516,B02682,09,Monday,April,-1
16161,2014-04-21 09:58:00,40.7164,-74.0,B02682,09,Monday,April,0
16162,2014-04-21 09:58:00,40.7049,-74.0115,B02682,09,Monday,April,0
16163,2014-04-21 09:58:00,40.696,-73.9677,B02682,09,Monday,April,9
16164,2014-04-21 09:58:00,40.7568,-73.9785,B02682,09,Monday,April,0
16165,2014-04-21 09:59:00,40.7153,-73.9625,B02682,09,Monday,April,5
16166,2014-04-21 09:59:00,40.7159,-73.9866,B02682,09,Monday,April,0
16167,2014-04-21 09:59:00,40.7388,-74.0089,B02682,09,Monday,April,0
16168,2014-04-21 09:59:00,40.7558,-73.9834,B02682,09,Monday,April,0
16169,2014-04-28 09:00:00,40.7683,-73.8623,B02682,09,Monday,April,1
16170,2014-04-28 09:00:00,40.7131,-73.9936,B02682,09,Monday,April,0
16171,2014-04-28 09:00:00,40.7843,-73.9737,B02682,09,Monday,April,0
16172,2014-04-28 09:00:00,40.7741,-73.8725,B02682,09,Monday,April,1
16173,2014-04-28 09:00:00,40.7718,-73.9889,B02682,09,Monday,April,0
16174,2014-04-28 09:01:00,40.7257,-73.9826,B02682,09,Monday,April,0
16175,2014-04-28 09:01:00,40.7344,-73.9936,B02682,09,Monday,April,0
16176,2014-04-28 09:01:00,40.6787,-74.002,B02682,09,Monday,April,-1
16177,2014-04-28 09:01:00,40.8306,-73.8816,B02682,09,Monday,April,-1
16178,2014-04-28 09:01:00,40.7766,-73.9773,B02682,09,Monday,April,0
16179,2014-04-28 09:01:00,40.7369,-73.9825,B02682,09,Monday,April,0
16180,2014-04-28 09:02:00,40.759,-73.9705,B02682,09,Monday,April,0
16181,2014-04-28 09:02:00,40.7782,-73.9587,B02682,09,Monday,April,0
16182,2014-04-28 09:02:00,40.7246,-73.9819,B02682,09,Monday,April,0
16183,2014-04-28 09:02:00,40.7341,-73.9899,B02682,09,Monday,April,0
16184,2014-04-28 09:02:00,40.7149,-74.0096,B02682,09,Monday,April,0
16185,2014-04-28 09:03:00,40.7825,-73.9806,B02682,09,Monday,April,0
16186,2014-04-28 09:03:00,40.7532,-73.9918,B02682,09,Monday,April,0
16187,2014-04-28 09:03:00,40.7401,-74.0034,B02682,09,Monday,April,0
16188,2014-04-28 09:04:00,40.7026,-73.9223,B02682,09,Monday,April,-1
16189,2014-04-28 09:04:00,40.7854,-73.9519,B02682,09,Monday,April,0
16190,2014-04-28 09:04:00,40.7854,-73.9519,B02682,09,Monday,April,0
16191,2014-04-28 09:04:00,40.7741,-73.8727,B02682,09,Monday,April,1
16192,2014-04-28 09:04:00,40.7225,-73.9872,B02682,09,Monday,April,0
16193,2014-04-28 09:04:00,40.7596,-73.9856,B02682,09,Monday,April,0
16194,2014-04-28 09:05:00,40.774,-73.8722,B02682,09,Monday,April,1
16195,2014-04-28 09:05:00,40.761,-73.9962,B02682,09,Monday,April,0
16196,2014-04-28 09:06:00,40.7576,-73.919,B02682,09,Monday,April,-1
16197,2014-04-28 09:07:00,40.764,-73.9786,B02682,09,Monday,April,0
16198,2014-04-28 09:07:00,40.7239,-73.9971,B02682,09,Monday,April,0
16199,2014-04-28 09:07:00,40.7706,-73.9545,B02682,09,Monday,April,0
16200,2014-04-28 09:07:00,40.7837,-73.982,B02682,09,Monday,April,0
16201,2014-04-28 09:08:00,40.7499,-73.9802,B02682,09,Monday,April,0
16202,2014-04-28 09:08:00,40.7175,-74.0107,B02682,09,Monday,April,0
16203,2014-04-28 09:08:00,40.7651,-73.9617,B02682,09,Monday,April,0
16204,2014-04-28 09:08:00,40.7796,-73.9462,B02682,09,Monday,April,0
16205,2014-04-28 09:08:00,40.7216,-73.9826,B02682,09,Monday,April,0
16206,2014-04-28 09:09:00,40.7681,-74.0249,B02682,09,Monday,April,-1
16207,2014-04-28 09:09:00,40.759,-73.9655,B02682,09,Monday,April,0
16208,2014-04-28 09:10:00,40.7844,-73.729,B02682,09,Monday,April,-1
16209,2014-04-28 09:10:00,40.7289,-73.9809,B02682,09,Monday,April,0
16210,2014-04-28 09:10:00,40.739,-73.9965,B02682,09,Monday,April,0
16211,2014-04-28 09:11:00,40.7359,-73.9552,B02682,09,Monday,April,5
16212,2014-04-28 09:11:00,40.7792,-73.9467,B02682,09,Monday,April,0
16213,2014-04-28 09:11:00,40.7683,-73.9684,B02682,09,Monday,April,0
16214,2014-04-28 09:11:00,40.774,-73.9787,B02682,09,Monday,April,0
16215,2014-04-28 09:12:00,40.7306,-74.0079,B02682,09,Monday,April,0
16216,2014-04-28 09:12:00,40.7926,-73.9766,B02682,09,Monday,April,0
16217,2014-04-28 09:12:00,40.7233,-73.9843,B02682,09,Monday,April,0
16218,2014-04-28 09:12:00,40.7257,-73.887,B02682,09,Monday,April,-1
16219,2014-04-28 09:12:00,40.7334,-73.9911,B02682,09,Monday,April,0
16220,2014-04-28 09:12:00,40.7683,-73.9928,B02682,09,Monday,April,0
16221,2014-04-28 09:12:00,40.718,-73.9798,B02682,09,Monday,April,0
16222,2014-04-28 09:12:00,40.7546,-73.9716,B02682,09,Monday,April,0
16223,2014-04-28 09:13:00,40.7716,-73.9251,B02682,09,Monday,April,-1
16224,2014-04-28 09:13:00,40.7747,-73.9654,B02682,09,Monday,April,0
16225,2014-04-28 09:13:00,40.7568,-73.9744,B02682,09,Monday,April,0
16226,2014-04-28 09:14:00,40.7579,-73.9855,B02682,09,Monday,April,0
16227,2014-04-28 09:14:00,40.74,-73.9956,B02682,09,Monday,April,0
16228,2014-04-28 09:14:00,40.7704,-73.8652,B02682,09,Monday,April,1
16229,2014-04-28 09:15:00,40.705,-73.8341,B02682,09,Monday,April,-1
16230,2014-04-28 09:15:00,40.7328,-74.0014,B02682,09,Monday,April,0
16231,2014-04-28 09:15:00,40.692,-73.9648,B02682,09,Monday,April,9
16232,2014-04-28 09:16:00,40.7741,-73.8724,B02682,09,Monday,April,1
16233,2014-04-28 09:16:00,40.7534,-73.9747,B02682,09,Monday,April,0
16234,2014-04-28 09:16:00,40.769,-73.8634,B02682,09,Monday,April,1
16235,2014-04-28 09:16:00,40.7645,-73.9776,B02682,09,Monday,April,0
16236,2014-04-28 09:17:00,40.7414,-73.8753,B02682,09,Monday,April,-1
16237,2014-04-28 09:17:00,40.7608,-73.9825,B02682,09,Monday,April,0
16238,2014-04-28 09:18:00,40.7203,-73.9983,B02682,09,Monday,April,0
16239,2014-04-28 09:18:00,40.7816,-73.949,B02682,09,Monday,April,0
16240,2014-04-28 09:18:00,40.7512,-73.9877,B02682,09,Monday,April,0
16241,2014-04-28 09:18:00,40.7794,-73.9594,B02682,09,Monday,April,0
16242,2014-04-28 09:18:00,40.6202,-74.0241,B02682,09,Monday,April,-1
16243,2014-04-28 09:18:00,40.8284,-73.8938,B02682,09,Monday,April,-1
16244,2014-04-28 09:18:00,40.757,-73.9824,B02682,09,Monday,April,0
16245,2014-04-28 09:18:00,40.7713,-73.9543,B02682,09,Monday,April,0
16246,2014-04-28 09:19:00,40.7148,-74.0094,B02682,09,Monday,April,0
16247,2014-04-28 09:19:00,40.7248,-73.992,B02682,09,Monday,April,0
16248,2014-04-28 09:19:00,40.7618,-73.9712,B02682,09,Monday,April,0
16249,2014-04-28 09:20:00,40.7479,-73.9566,B02682,09,Monday,April,3
16250,2014-04-28 09:20:00,40.7437,-74.0064,B02682,09,Monday,April,0
16251,2014-04-28 09:20:00,40.7159,-74.0038,B02682,09,Monday,April,0
16252,2014-04-28 09:21:00,40.8886,-73.9092,B02682,09,Monday,April,-1
16253,2014-04-28 09:21:00,40.6811,-73.9798,B02682,09,Monday,April,10
16254,2014-04-28 09:21:00,40.773,-73.9662,B02682,09,Monday,April,0
16255,2014-04-28 09:21:00,40.7272,-73.9796,B02682,09,Monday,April,0
16256,2014-04-28 09:21:00,40.7286,-73.9574,B02682,09,Monday,April,5
16257,2014-04-28 09:21:00,40.7506,-73.9858,B02682,09,Monday,April,0
16258,2014-04-28 09:21:00,40.774,-73.8715,B02682,09,Monday,April,1
16259,2014-04-28 09:22:00,40.8053,-73.9622,B02682,09,Monday,April,4
16260,2014-04-28 09:22:00,40.7377,-74.0092,B02682,09,Monday,April,0
16261,2014-04-28 09:22:00,40.716,-74.0153,B02682,09,Monday,April,0
16262,2014-04-28 09:23:00,40.7756,-73.9801,B02682,09,Monday,April,0
16263,2014-04-28 09:23:00,40.6697,-73.9859,B02682,09,Monday,April,10
16264,2014-04-28 09:23:00,40.7197,-73.9999,B02682,09,Monday,April,0
16265,2014-04-28 09:23:00,40.7499,-73.9835,B02682,09,Monday,April,0
16266,2014-04-28 09:24:00,40.7159,-73.9463,B02682,09,Monday,April,5
16267,2014-04-28 09:24:00,40.7802,-73.9474,B02682,09,Monday,April,0
16268,2014-04-28 09:24:00,40.71,-74.0073,B02682,09,Monday,April,0
16269,2014-04-28 09:24:00,40.6684,-73.9899,B02682,09,Monday,April,10
16270,2014-04-28 09:25:00,40.7209,-73.9894,B02682,09,Monday,April,0
16271,2014-04-28 09:26:00,40.6775,-73.9634,B02682,09,Monday,April,9
16272,2014-04-28 09:26:00,40.7174,-73.9483,B02682,09,Monday,April,5
16273,2014-04-28 09:26:00,40.7798,-73.9845,B02682,09,Monday,April,0
16274,2014-04-28 09:26:00,40.7865,-73.5514,B02682,09,Monday,April,-1
16275,2014-04-28 09:26:00,40.7053,-74.0077,B02682,09,Monday,April,0
16276,2014-04-28 09:27:00,40.7599,-73.9787,B02682,09,Monday,April,0
16277,2014-04-28 09:27:00,40.7518,-74.0042,B02682,09,Monday,April,0
16278,2014-04-28 09:27:00,40.7594,-73.9696,B02682,09,Monday,April,0
16279,2014-04-28 09:28:00,40.7546,-73.9768,B02682,09,Monday,April,0
16280,2014-04-28 09:28:00,40.7404,-73.9906,B02682,09,Monday,April,0
16281,2014-04-28 09:28:00,40.8349,-73.9476,B02682,09,Monday,April,-1
16282,2014-04-28 09:28:00,40.7228,-73.9979,B02682,09,Monday,April,0
16283,2014-04-28 09:29:00,40.7686,-73.8626,B02682,09,Monday,April,1
16284,2014-04-28 09:29:00,40.7761,-73.9817,B02682,09,Monday,April,0
16285,2014-04-28 09:29:00,40.7173,-74.0161,B02682,09,Monday,April,0
16286,2014-04-28 09:29:00,40.7738,-73.8731,B02682,09,Monday,April,1
16287,2014-04-28 09:29:00,40.6981,-73.9725,B02682,09,Monday,April,9
16288,2014-04-28 09:29:00,40.7231,-73.9857,B02682,09,Monday,April,0
16289,2014-04-28 09:29:00,40.7732,-73.8856,B02682,09,Monday,April,6
16290,2014-04-28 09:29:00,40.7657,-73.959,B02682,09,Monday,April,0
16291,2014-04-28 09:30:00,40.7736,-73.9657,B02682,09,Monday,April,0
16292,2014-04-28 09:30:00,40.7545,-74.119,B02682,09,Monday,April,-1
16293,2014-04-28 09:31:00,40.7387,-73.9887,B02682,09,Monday,April,0
16294,2014-04-28 09:31:00,40.6465,-73.9748,B02682,09,Monday,April,-1
16295,2014-04-28 09:31:00,40.7457,-73.9908,B02682,09,Monday,April,0
16296,2014-04-28 09:31:00,40.7558,-73.9689,B02682,09,Monday,April,0
16297,2014-04-28 09:31:00,40.6467,-73.7898,B02682,09,Monday,April,8
16298,2014-04-28 09:31:00,40.7175,-73.9905,B02682,09,Monday,April,0
16299,2014-04-28 09:31:00,40.7653,-73.9716,B02682,09,Monday,April,0
16300,2014-04-28 09:31:00,40.7623,-73.9784,B02682,09,Monday,April,0
16301,2014-04-28 09:31:00,40.7359,-73.9995,B02682,09,Monday,April,0
16302,2014-04-28 09:32:00,40.7152,-73.9909,B02682,09,Monday,April,0
16303,2014-04-28 09:32:00,40.7367,-74.0067,B02682,09,Monday,April,0
16304,2014-04-28 09:33:00,40.7262,-73.9782,B02682,09,Monday,April,0
16305,2014-04-28 09:33:00,40.742,-73.977,B02682,09,Monday,April,0
16306,2014-04-28 09:33:00,40.8062,-73.9657,B02682,09,Monday,April,4
16307,2014-04-28 09:33:00,40.7174,-74.0093,B02682,09,Monday,April,0
16308,2014-04-28 09:33:00,40.7447,-73.9893,B02682,09,Monday,April,0
16309,2014-04-28 09:33:00,40.748,-73.9913,B02682,09,Monday,April,0
16310,2014-04-28 09:34:00,40.7684,-73.8625,B02682,09,Monday,April,1
16311,2014-04-28 09:34:00,40.7241,-73.9852,B02682,09,Monday,April,0
16312,2014-04-28 09:34:00,40.7055,-74.0072,B02682,09,Monday,April,0
16313,2014-04-28 09:34:00,40.645,-73.7819,B02682,09,Monday,April,8
16314,2014-04-28 09:34:00,40.8145,-73.9572,B02682,09,Monday,April,-1
16315,2014-04-28 09:35:00,40.7666,-73.9783,B02682,09,Monday,April,0
16316,2014-04-28 09:35:00,40.7741,-73.9789,B02682,09,Monday,April,0
16317,2014-04-28 09:35:00,40.6877,-73.9677,B02682,09,Monday,April,9
16318,2014-04-28 09:36:00,40.7173,-74.0079,B02682,09,Monday,April,0
16319,2014-04-28 09:36:00,40.7743,-73.8726,B02682,09,Monday,April,1
16320,2014-04-28 09:36:00,40.8047,-73.9716,B02682,09,Monday,April,-1
16321,2014-04-28 09:36:00,41.1413,-73.3336,B02682,09,Monday,April,-1
16322,2014-04-28 09:37:00,40.7495,-73.9917,B02682,09,Monday,April,0
16323,2014-04-28 09:37:00,40.7266,-73.9774,B02682,09,Monday,April,0
16324,2014-04-28 09:37:00,40.7571,-73.9621,B02682,09,Monday,April,0
16325,2014-04-28 09:37:00,40.7484,-74.0053,B02682,09,Monday,April,0
16326,2014-04-28 09:37:00,40.7221,-73.9855,B02682,09,Monday,April,0
16327,2014-04-28 09:37:00,40.7765,-73.9605,B02682,09,Monday,April,0
16328,2014-04-28 09:38:00,40.7486,-74.0068,B02682,09,Monday,April,0
16329,2014-04-28 09:38:00,40.7616,-73.9998,B02682,09,Monday,April,0
16330,2014-04-28 09:38:00,40.7212,-73.9937,B02682,09,Monday,April,0
16331,2014-04-28 09:38:00,40.7125,-74.0085,B02682,09,Monday,April,0
16332,2014-04-28 09:39:00,40.745,-73.9888,B02682,09,Monday,April,0
16333,2014-04-28 09:39:00,40.6961,-73.9962,B02682,09,Monday,April,2
16334,2014-04-28 09:39:00,40.7067,-74.0166,B02682,09,Monday,April,0
16335,2014-04-28 09:39:00,40.7595,-73.9852,B02682,09,Monday,April,0
16336,2014-04-28 09:40:00,40.7685,-73.8625,B02682,09,Monday,April,1
16337,2014-04-28 09:40:00,40.6804,-73.9517,B02682,09,Monday,April,-1
16338,2014-04-28 09:40:00,40.7645,-73.9729,B02682,09,Monday,April,0
16339,2014-04-28 09:40:00,40.7702,-73.9577,B02682,09,Monday,April,0
16340,2014-04-28 09:41:00,40.7401,-73.9919,B02682,09,Monday,April,0
16341,2014-04-28 09:41:00,40.7252,-74.0002,B02682,09,Monday,April,0
16342,2014-04-28 09:41:00,40.7504,-73.979,B02682,09,Monday,April,0
16343,2014-04-28 09:41:00,40.7576,-73.975,B02682,09,Monday,April,0
16344,2014-04-28 09:41:00,40.6913,-73.939,B02682,09,Monday,April,-1
16345,2014-04-28 09:41:00,40.7484,-73.9922,B02682,09,Monday,April,0
16346,2014-04-28 09:42:00,40.7268,-74.0056,B02682,09,Monday,April,0
16347,2014-04-28 09:42:00,40.7359,-73.9856,B02682,09,Monday,April,0
16348,2014-04-28 09:42:00,40.7276,-73.9794,B02682,09,Monday,April,0
16349,2014-04-28 09:42:00,40.6892,-73.9601,B02682,09,Monday,April,9
16350,2014-04-28 09:43:00,40.7398,-73.9855,B02682,09,Monday,April,0
16351,2014-04-28 09:43:00,40.7522,-73.9937,B02682,09,Monday,April,0
16352,2014-04-28 09:43:00,40.7951,-73.9763,B02682,09,Monday,April,0
16353,2014-04-28 09:43:00,40.7553,-73.9692,B02682,09,Monday,April,0
16354,2014-04-28 09:43:00,40.6463,-73.777,B02682,09,Monday,April,8
16355,2014-04-28 09:43:00,40.786,-73.9571,B02682,09,Monday,April,0
16356,2014-04-28 09:44:00,40.7821,-73.9828,B02682,09,Monday,April,0
16357,2014-04-28 09:44:00,40.6187,-74.0216,B02682,09,Monday,April,-1
16358,2014-04-28 09:45:00,40.749,-73.9928,B02682,09,Monday,April,0
16359,2014-04-28 09:45:00,40.7663,-73.9916,B02682,09,Monday,April,0
16360,2014-04-28 09:45:00,40.7215,-74.0104,B02682,09,Monday,April,0
16361,2014-04-28 09:45:00,40.7583,-73.9751,B02682,09,Monday,April,0
16362,2014-04-28 09:46:00,40.7374,-73.991,B02682,09,Monday,April,0
16363,2014-04-28 09:46:00,40.7041,-73.9302,B02682,09,Monday,April,-1
16364,2014-04-28 09:47:00,40.7144,-74.0007,B02682,09,Monday,April,0
16365,2014-04-28 09:47:00,40.7904,-73.9755,B02682,09,Monday,April,0
16366,2014-04-28 09:47:00,40.7547,-73.7075,B02682,09,Monday,April,-1
16367,2014-04-28 09:48:00,40.7671,-73.9584,B02682,09,Monday,April,0
